id,calving.vonmises_calving.sigma_max,calving.rate_scaling.file,ocean.th.gamma_T,ocean_file,climate_file,frontal_melt.routing.parameter_a,frontal_melt.routing.parameter_b,frontal_melt.routing.power_alpha,frontal_melt.routing.power_beta,prescribed_retreat_file,stress_balance.sia.enhancement_factor,stress_balance.ssa.Glen_exponent,basal_resistance.pseudo_plastic.q,basal_yield_stress.mohr_coulomb.till_effective_fraction_overburden,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_min,basal_yield_stress.mohr_coulomb.topg_to_phi.phi_max,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_min,basal_yield_stress.mohr_coulomb.topg_to_phi.topg_max
67,624471.6607965529,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.2853131,3.2893016,0.60084456,0.018315807,6.5493207,41.081837,-493.36874,377.042
68,375503.82940098643,seasonal_calving_id_6_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7732677,3.3164966,0.827454,0.017245008,5.5655603,42.710167,-458.36133,299.3898
69,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,0.00012908701649866998,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5124335,3.3277483,0.79368365,0.018971333,6.397544,43.388607,-377.3504,225.96637
70,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,1.7473508,3.3276353,0.79390025,0.013777236,5.9129167,44.0345,-443.89194,121.263016
71,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3373346,3.2751715,0.5972873,0.0217113,7.742416,41.69646,-288.09213,191.20107
72,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,3.2157388,3.2680857,0.7825914,0.019601999,5.6677527,42.048878,-417.07437,340.18936
73,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.2590411633253098,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9153855,3.2993138,0.5985717,0.019876054,7.9754457,42.210533,-489.36838,335.59503
74,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.6681077735964209,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7369695,3.2545044,0.73974246,0.018643148,8.030151,41.620773,-395.9839,42.404095
75,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7704663,3.3471594,0.83619905,0.02355793,6.1505613,43.760254,-295.33902,390.04117
76,375503.82940098643,seasonal_calving_id_0_1900_2025.nc,7.806360789109021e-05,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.0361368326470255,0.7152568069286644,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.9068727,3.280275,0.61875784,0.019900527,6.051644,41.210415,-480.8551,177.075
77,375503.82940098643,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5455399,3.3450246,0.84120256,0.017982299,8.153284,44.253105,-326.51044,141.43918
78,624471.6607965529,seasonal_calving_id_0_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.4074688,3.3042204,0.7284783,0.015890637,5.2918887,42.22628,-547.5034,271.94617
79,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,7.806360789109021e-05,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.3042762,3.331822,0.67879844,0.02347744,9.100996,40.614113,-469.9382,450.70734
80,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0199392,3.3105173,0.7435218,0.02034073,5.6884227,43.628494,-319.7689,180.06583
81,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.647391,3.3291535,0.85874116,0.021295425,6.8796234,42.215084,-284.3566,185.50844
82,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00030604372825473547,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.893084,3.3111012,0.7378831,0.023107123,5.3360496,42.075596,-284.9089,363.92206
83,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.0361368326470255,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,3.1537848,3.3434358,0.8108094,0.021187328,5.5376124,41.629948,-519.4652,396.15445
84,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.7152568069286644,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.799054,3.345884,0.8270149,0.017492028,5.148652,40.79351,-463.59967,226.24438
85,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.6149727292358875,pism_g450m_frontretreat_calfin_1972_2019.nc,2.8864808,3.2810369,0.712503,0.02450852,6.789024,43.194305,-292.29413,366.70135
86,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7220361,3.3617938,0.6828199,0.017803932,6.311759,43.730762,-386.5093,239.19928
87,624471.6607965529,seasonal_calving_id_6_1900_2025.nc,0.00012908701649866998,MAR3.9_ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003147419712692499,1.2590411633253098,0.6681077735964209,1.4850701848976315,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5510404,3.281315,0.6850528,0.018548476,10.268041,41.09984,-176.82695,62.19061
88,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,1.7598931,3.3056242,0.81844175,0.014952474,5.440202,40.43975,-519.65985,257.03995
89,449721.0473753512,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.3388999,3.2907772,0.8823312,0.015484727,5.4949474,43.33428,-399.21667,83.4547
90,401895.6848420203,seasonal_calving_id_6_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.7802591,3.3328717,0.88417333,0.021228664,6.1786757,40.867382,-457.19638,314.67377
91,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,7.713345454540103e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,3.417634,3.3687258,0.6833375,0.025718741,4.9846015,42.964226,-469.12924,556.6476
92,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.5228915,3.2830217,0.7770994,0.015877403,7.076546,40.86448,-414.39902,200.10977
93,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.6180372,3.2723036,0.64629585,0.020434283,8.521254,44.49807,-342.0733,341.23352
94,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.1819346,3.363209,0.73518384,0.018026173,6.2627845,43.650642,-419.82047,286.84045
95,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.3329730762168766,0.5469993244390935,1.2449926330707968,,2.476553,3.3107593,0.7603822,0.014770071,8.068886,42.73202,-398.0058,312.08395
96,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5905223915819079,1.2449926330707968,,2.4980063,3.2724626,0.8255092,0.015061436,6.8555827,43.315594,-409.02917,217.87474
97,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2607277274131776,,2.7624881,3.277069,0.6982356,0.016805664,5.5594745,44.25114,-450.93912,201.47763
98,401895.6848420203,seasonal_calving_id_5_1900_2025.nc,0.00011113078957423567,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.613023813907057,0.5469993244390935,1.2449926330707968,,2.4972146,3.3793828,0.7340772,0.01451078,5.457308,44.05433,-585.8142,138.1315
99,401895.6848420203,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,3.1626866,3.3443098,0.86092937,0.01777252,8.407348,43.73242,-405.71558,154.92828
100,449721.0473753512,seasonal_calving_id_5_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.8587673,3.2885237,0.66426116,0.020411754,6.258546,44.256462,-476.9002,489.69617
101,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,0.00011113078957423567,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.596449,3.3215718,0.8232965,0.021699263,9.822262,43.893333,-218.09213,544.20135
102,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,3.1509786,3.2866912,0.710891,0.018986298,4.9756923,41.757175,-444.79202,208.73286
103,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.5095866,3.2448266,0.5924007,0.016797429,8.335615,44.69108,-416.93964,263.46494
104,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.0003570296440646053,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.759944,3.2898939,0.71401215,0.024041755,7.343842,44.277542,-348.43915,556.2601
105,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.613023813907057,0.5905223915819079,1.2607277274131776,,2.631321,3.3054297,0.6534731,0.016626341,11.800001,42.79712,-333.52682,185.81615
106,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5469993244390935,1.2607277274131776,,2.53929,3.2587068,0.6788574,0.018713051,6.3627653,42.102818,-322.1884,141.4179
107,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2449926330707968,,3.099004,3.3357859,0.7028262,0.025715014,9.864181,43.178253,-177.96109,363.17856
108,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.5210989,3.3226695,0.6400893,0.01901413,7.1730404,41.48846,-470.5143,294.9714
109,449721.0473753512,seasonal_calving_id_6_1900_2025.nc,7.713345454540103e-05,MAR3.9_CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,HIRHAM5-monthly-ERA5_1975_2021.nc,0.00031647075533866885,1.3329730762168766,0.5905223915819079,1.2607277274131776,,2.6841373,3.27952,0.7804937,0.02068944,5.20043,43.694546,-397.47168,363.5096
110,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7860832,3.320444,0.6780328,0.017589783,9.092865,44.52052,-368.32037,425.36133
111,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7509134,3.2561424,0.8236571,0.021842344,7.115759,40.30663,-403.96902,400.1193
112,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,3.17626,3.3265178,0.79834247,0.021340027,9.30599,41.385666,-229.21495,197.55412
113,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7085614,3.295705,0.6630032,0.018209068,7.651289,41.830235,-367.37735,222.2042
114,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7370527,3.2806146,0.7770307,0.021244362,5.3059454,42.321007,-332.63028,225.07396
115,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,3.2917826,3.388531,0.87981623,0.017887639,6.934733,40.932632,-408.78534,64.72394
116,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.4809346,3.3309314,0.7460041,0.02016166,6.066203,41.438866,-374.43494,175.22699
117,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.3642323330044746,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.1533103,3.2741566,0.61578345,0.014768672,7.5583644,42.694942,-388.27353,220.1922
118,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.3714940529782325,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.2833707,3.3219912,0.5997534,0.01566997,9.507411,43.83223,-440.9541,238.22328
119,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.297408,3.2826874,0.62932366,0.018212283,6.646955,41.97751,-468.6903,333.04007
120,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.0902207960374652,0.8124196554999799,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7233949,3.307434,0.7452758,0.017963775,6.677633,44.7931,-413.6201,284.3885
121,643377.1096169949,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.2593696,3.3001547,0.75629884,0.01945171,5.6828604,40.716232,-352.96622,260.191
122,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.7752633,3.3279727,0.77093726,0.021772362,7.0448728,42.759525,-323.89655,249.16537
123,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00014945717453956604,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.593692,3.3089128,0.539088,0.019174065,5.911827,41.975296,-532.3627,199.57141
124,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.234057,3.2734103,0.6222386,0.01692347,5.881397,44.69535,-428.17053,270.0367
125,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.1295187,3.2964745,0.7334877,0.016521389,7.091053,41.000324,-435.99063,327.67654
126,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.0002900691005587578,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,3.1910162,3.2798035,0.681615,0.02161852,6.3976903,42.033424,-355.58444,242.83391
127,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.0902207960374652,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.6989434,3.2795928,0.8355537,0.0142882755,7.02165,42.12938,-285.16617,85.79302
128,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.8124196554999799,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.186709,3.3475168,0.8437441,0.023401588,6.007526,40.850647,-261.6453,425.1077
129,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.5006622558459641,pism_g450m_frontretreat_calfin_1972_2019.nc,2.5018094,3.2922974,0.6928033,0.018289797,7.6702323,44.194214,-520.7676,549.39636
130,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,2.450532,3.2769408,0.74948907,0.016445791,5.6770554,42.968193,-402.47903,237.07207
131,608948.4306052327,seasonal_calving_id_1_1900_2025.nc,0.00012128692120313644,MAR3.9_MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,RACMO2.3p2_ERA5_FGRN055_1940_2023.nc,0.00024620619535446167,1.3642323330044746,0.3714940529782325,1.566284354776144,pism_g450m_frontretreat_calfin_1972_2019.nc,3.0509024,3.3133974,0.72904027,0.02458737,6.7910137,43.471375,-262.7194,396.40494
